data,quantidade,is_weekend,previous_day_sales_1,previous_day_sales_2,previous_day_sales_3,previous_day_sales_4,previous_day_sales_5,days_until_easter,selic,days_since_selic_update
2015-10-13,40.0,0,30.0,28.0,39.0,23.0,26.0,166.0,14.15,40
2015-10-14,19.0,0,40.0,30.0,28.0,39.0,23.0,165.0,14.15,41
2015-10-15,22.0,0,19.0,40.0,30.0,28.0,39.0,164.0,14.15,42
2015-10-16,12.0,0,22.0,19.0,40.0,30.0,28.0,163.0,14.15,43
2015-10-19,21.0,0,12.0,22.0,19.0,40.0,30.0,160.0,14.15,46
2015-10-20,20.0,0,21.0,12.0,22.0,19.0,40.0,159.0,14.15,47
2015-10-21,12.0,0,20.0,21.0,12.0,22.0,19.0,158.0,14.15,48
2015-10-22,19.0,0,12.0,20.0,21.0,12.0,22.0,157.0,14.15,0
2015-10-23,13.0,0,19.0,12.0,20.0,21.0,12.0,156.0,14.15,1
2015-10-26,20.0,0,13.0,19.0,12.0,20.0,21.0,153.0,14.15,4
2015-10-27,11.0,0,20.0,13.0,19.0,12.0,20.0,152.0,14.15,5
2015-10-28,18.0,0,11.0,20.0,13.0,19.0,12.0,151.0,14.15,6
2015-10-29,28.0,0,18.0,11.0,20.0,13.0,19.0,150.0,14.15,7
2015-10-30,17.0,0,28.0,18.0,11.0,20.0,13.0,149.0,14.15,8
2015-11-03,19.0,0,17.0,28.0,18.0,11.0,20.0,145.0,14.15,12
2015-11-04,13.0,0,19.0,17.0,28.0,18.0,11.0,144.0,14.15,13
2015-11-05,16.0,0,13.0,19.0,17.0,28.0,18.0,143.0,14.15,14
2015-11-06,22.0,0,16.0,13.0,19.0,17.0,28.0,142.0,14.15,15
2015-11-09,8.0,0,22.0,16.0,13.0,19.0,17.0,139.0,14.15,18
2015-11-10,16.0,0,8.0,22.0,16.0,13.0,19.0,138.0,14.15,19
2015-11-11,17.0,0,16.0,8.0,22.0,16.0,13.0,137.0,14.15,20
2015-11-12,22.0,0,17.0,16.0,8.0,22.0,16.0,136.0,14.15,21
2015-11-13,22.0,0,22.0,17.0,16.0,8.0,22.0,135.0,14.15,22
2015-11-16,14.0,0,22.0,22.0,17.0,16.0,8.0,132.0,14.15,25
2015-11-17,16.0,0,14.0,22.0,22.0,17.0,16.0,131.0,14.15,26
2015-11-18,18.0,0,16.0,14.0,22.0,22.0,17.0,130.0,14.15,27
2015-11-19,22.0,0,18.0,16.0,14.0,22.0,22.0,129.0,14.15,28
2015-11-20,21.0,0,22.0,18.0,16.0,14.0,22.0,128.0,14.15,29
2015-11-23,34.0,0,21.0,22.0,18.0,16.0,14.0,125.0,14.15,32
2015-11-24,42.0,0,34.0,21.0,22.0,18.0,16.0,124.0,14.15,33
2015-11-25,20.0,0,42.0,34.0,21.0,22.0,18.0,123.0,14.15,34
2015-11-26,21.0,0,20.0,42.0,34.0,21.0,22.0,122.0,14.15,0
2015-11-27,20.0,0,21.0,20.0,42.0,34.0,21.0,121.0,14.15,1
2015-11-30,20.0,0,20.0,21.0,20.0,42.0,34.0,118.0,14.15,4
2015-12-01,20.0,0,20.0,20.0,21.0,20.0,42.0,117.0,14.15,5
2015-12-02,16.0,0,20.0,20.0,20.0,21.0,20.0,116.0,14.15,6
2015-12-03,33.0,0,16.0,20.0,20.0,20.0,21.0,115.0,14.15,7
2015-12-04,12.0,0,33.0,16.0,20.0,20.0,20.0,114.0,14.15,8
2015-12-07,17.0,0,12.0,33.0,16.0,20.0,20.0,111.0,14.15,11
2015-12-08,20.0,0,17.0,12.0,33.0,16.0,20.0,110.0,14.15,12
2015-12-09,29.0,0,20.0,17.0,12.0,33.0,16.0,109.0,14.15,13
2015-12-10,15.0,0,29.0,20.0,17.0,12.0,33.0,108.0,14.15,14
2015-12-11,13.0,0,15.0,29.0,20.0,17.0,12.0,107.0,14.15,15
2015-12-14,14.0,0,13.0,15.0,29.0,20.0,17.0,104.0,14.15,18
2015-12-15,15.0,0,14.0,13.0,15.0,29.0,20.0,103.0,14.15,19
2015-12-16,15.0,0,15.0,14.0,13.0,15.0,29.0,102.0,14.15,20
2015-12-17,22.0,0,15.0,15.0,14.0,13.0,15.0,101.0,14.15,21
2015-12-18,24.0,0,22.0,15.0,15.0,14.0,13.0,100.0,14.15,22
2015-12-21,25.0,0,24.0,22.0,15.0,15.0,14.0,97.0,14.15,25
2015-12-22,19.0,0,25.0,24.0,22.0,15.0,15.0,96.0,14.15,26
2015-12-23,18.0,0,19.0,25.0,24.0,22.0,15.0,95.0,14.15,27
2015-12-24,16.0,0,18.0,19.0,25.0,24.0,22.0,94.0,14.15,28
2015-12-28,8.0,0,16.0,18.0,19.0,25.0,24.0,90.0,14.15,32
2015-12-29,12.0,0,8.0,16.0,18.0,19.0,25.0,89.0,14.15,33
2015-12-30,21.0,0,12.0,8.0,16.0,18.0,19.0,88.0,14.15,34
2015-12-31,8.0,0,21.0,12.0,8.0,16.0,18.0,87.0,14.15,35
2016-01-04,9.0,0,8.0,21.0,12.0,8.0,16.0,83.0,14.15,39
2016-01-05,11.0,0,9.0,8.0,21.0,12.0,8.0,82.0,14.15,40
2016-01-06,8.0,0,11.0,9.0,8.0,21.0,12.0,81.0,14.15,41
2016-01-07,12.0,0,8.0,11.0,9.0,8.0,21.0,80.0,14.15,42
2016-01-08,17.0,0,12.0,8.0,11.0,9.0,8.0,79.0,14.15,43
2016-01-10,5.0,0,17.0,12.0,8.0,11.0,9.0,77.0,14.15,45
2016-01-11,15.0,0,5.0,17.0,12.0,8.0,11.0,76.0,14.15,46
2016-01-12,11.0,0,15.0,5.0,17.0,12.0,8.0,75.0,14.15,47
2016-01-13,12.0,0,11.0,15.0,5.0,17.0,12.0,74.0,14.15,48
2016-01-14,12.0,0,12.0,11.0,15.0,5.0,17.0,73.0,14.15,49
2016-01-15,16.0,0,12.0,12.0,11.0,15.0,5.0,72.0,14.15,50
2016-01-18,12.0,0,16.0,12.0,12.0,11.0,15.0,69.0,14.15,53
2016-01-19,18.0,0,12.0,16.0,12.0,12.0,11.0,68.0,14.15,54
2016-01-20,21.0,0,18.0,12.0,16.0,12.0,12.0,67.0,14.15,55
2016-01-21,24.0,0,21.0,18.0,12.0,16.0,12.0,66.0,14.15,0
2016-01-22,25.0,0,24.0,21.0,18.0,12.0,16.0,65.0,14.15,1
2016-01-25,8.0,0,25.0,24.0,21.0,18.0,12.0,62.0,14.15,4
2016-01-26,26.0,0,8.0,25.0,24.0,21.0,18.0,61.0,14.15,5
2016-01-27,26.0,0,26.0,8.0,25.0,24.0,21.0,60.0,14.15,6
2016-01-28,12.0,0,26.0,26.0,8.0,25.0,24.0,59.0,14.15,7
2016-01-29,23.0,0,12.0,26.0,26.0,8.0,25.0,58.0,14.15,8
2016-02-01,7.0,0,23.0,12.0,26.0,26.0,8.0,55.0,14.15,11
2016-02-02,23.0,0,7.0,23.0,12.0,26.0,26.0,54.0,14.15,12
2016-02-03,7.0,0,23.0,7.0,23.0,12.0,26.0,53.0,14.15,13
2016-02-04,30.0,0,7.0,23.0,7.0,23.0,12.0,52.0,14.15,14
2016-02-05,34.0,0,30.0,7.0,23.0,7.0,23.0,51.0,14.15,15
2016-02-10,14.0,0,34.0,30.0,7.0,23.0,7.0,46.0,14.15,20
2016-02-11,26.0,0,14.0,34.0,30.0,7.0,23.0,45.0,14.15,21
2016-02-12,26.0,0,26.0,14.0,34.0,30.0,7.0,44.0,14.15,22
2016-02-15,15.0,0,26.0,26.0,14.0,34.0,30.0,41.0,14.15,25
2016-02-16,30.0,0,15.0,26.0,26.0,14.0,34.0,40.0,14.15,26
2016-02-17,23.0,0,30.0,15.0,26.0,26.0,14.0,39.0,14.15,27
2016-02-18,31.0,0,23.0,30.0,15.0,26.0,26.0,38.0,14.15,28
2016-02-19,22.0,0,31.0,23.0,30.0,15.0,26.0,37.0,14.15,29
2016-02-22,16.0,0,22.0,31.0,23.0,30.0,15.0,34.0,14.15,32
2016-02-23,33.0,0,16.0,22.0,31.0,23.0,30.0,33.0,14.15,33
2016-02-24,24.0,0,33.0,16.0,22.0,31.0,23.0,32.0,14.15,34
2016-02-25,25.0,0,24.0,33.0,16.0,22.0,31.0,31.0,14.15,35
2016-02-26,23.0,0,25.0,24.0,33.0,16.0,22.0,30.0,14.15,36
2016-02-29,37.0,0,23.0,25.0,24.0,33.0,16.0,27.0,14.15,39
2016-03-01,42.0,0,37.0,23.0,25.0,24.0,33.0,26.0,14.15,40
2016-03-02,44.0,0,42.0,37.0,23.0,25.0,24.0,25.0,14.15,41
2016-03-03,75.0,0,44.0,42.0,37.0,23.0,25.0,24.0,14.15,0
2016-03-04,77.0,0,75.0,44.0,42.0,37.0,23.0,23.0,14.15,1
2016-03-07,63.0,0,77.0,75.0,44.0,42.0,37.0,20.0,14.15,4
2016-03-08,61.0,0,63.0,77.0,75.0,44.0,42.0,19.0,14.15,5
2016-03-09,57.0,0,61.0,63.0,77.0,75.0,44.0,18.0,14.15,6
2016-03-10,55.0,0,57.0,61.0,63.0,77.0,75.0,17.0,14.15,7
2016-03-11,79.0,0,55.0,57.0,61.0,63.0,77.0,16.0,14.15,8
2016-03-14,83.0,0,79.0,55.0,57.0,61.0,63.0,13.0,14.15,11
2016-03-15,81.0,0,83.0,79.0,55.0,57.0,61.0,12.0,14.15,12
2016-03-16,101.0,0,81.0,83.0,79.0,55.0,57.0,11.0,14.15,13
2016-03-17,139.0,0,101.0,81.0,83.0,79.0,55.0,10.0,14.15,14
2016-03-18,120.0,0,139.0,101.0,81.0,83.0,79.0,9.0,14.15,15
2016-03-20,11.0,0,120.0,139.0,101.0,81.0,83.0,7.0,14.15,17
2016-03-21,317.0,0,11.0,120.0,139.0,101.0,81.0,6.0,14.15,18
2016-03-22,229.0,0,317.0,11.0,120.0,139.0,101.0,5.0,14.15,19
2016-03-23,282.0,0,229.0,317.0,11.0,120.0,139.0,4.0,14.15,20
2016-03-24,359.0,0,282.0,229.0,317.0,11.0,120.0,3.0,14.15,21
2016-03-25,279.0,0,359.0,282.0,229.0,317.0,11.0,2.0,14.15,22
2016-03-27,15.0,0,279.0,359.0,282.0,229.0,317.0,0.0,14.15,24
2016-03-28,51.0,0,15.0,279.0,359.0,282.0,229.0,384.0,14.15,25
2016-03-29,27.0,0,51.0,15.0,279.0,359.0,282.0,383.0,14.15,26
2016-03-30,37.0,0,27.0,51.0,15.0,279.0,359.0,382.0,14.15,27
2016-03-31,19.0,0,37.0,27.0,51.0,15.0,279.0,381.0,14.15,28
2016-04-01,27.0,0,19.0,37.0,27.0,51.0,15.0,380.0,14.15,29
2016-04-04,29.0,0,27.0,19.0,37.0,27.0,51.0,377.0,14.15,32
2016-04-05,32.0,0,29.0,27.0,19.0,37.0,27.0,376.0,14.15,33
2016-04-06,29.0,0,32.0,29.0,27.0,19.0,37.0,375.0,14.15,34
2016-04-07,31.0,0,29.0,32.0,29.0,27.0,19.0,374.0,14.15,35
2016-04-08,35.0,0,31.0,29.0,32.0,29.0,27.0,373.0,14.15,36
2016-04-11,28.0,0,35.0,31.0,29.0,32.0,29.0,370.0,14.15,39
2016-04-12,14.0,0,28.0,35.0,31.0,29.0,32.0,369.0,14.15,40
2016-04-13,18.0,0,14.0,28.0,35.0,31.0,29.0,368.0,14.15,41
2016-04-14,25.0,0,18.0,14.0,28.0,35.0,31.0,367.0,14.15,42
2016-04-15,15.0,0,25.0,18.0,14.0,28.0,35.0,366.0,14.15,43
2016-04-18,28.0,0,15.0,25.0,18.0,14.0,28.0,363.0,14.15,46
2016-04-19,23.0,0,28.0,15.0,25.0,18.0,14.0,362.0,14.15,47
2016-04-20,11.0,0,23.0,28.0,15.0,25.0,18.0,361.0,14.15,48
2016-04-22,28.0,0,11.0,23.0,28.0,15.0,25.0,359.0,14.15,50
2016-04-25,17.0,0,28.0,11.0,23.0,28.0,15.0,356.0,14.15,53
2016-04-26,8.0,0,17.0,28.0,11.0,23.0,28.0,355.0,14.15,54
2016-04-27,14.0,0,8.0,17.0,28.0,11.0,23.0,354.0,14.15,55
2016-04-28,23.0,0,14.0,8.0,17.0,28.0,11.0,353.0,14.15,0
2016-04-29,12.0,0,23.0,14.0,8.0,17.0,28.0,352.0,14.15,1
2016-05-02,22.0,0,12.0,23.0,14.0,8.0,17.0,349.0,14.15,4
2016-05-03,17.0,0,22.0,12.0,23.0,14.0,8.0,348.0,14.15,5
2016-05-04,24.0,0,17.0,22.0,12.0,23.0,14.0,347.0,14.15,6
2016-05-05,24.0,0,24.0,17.0,22.0,12.0,23.0,346.0,14.15,7
2016-05-06,49.0,0,24.0,24.0,17.0,22.0,12.0,345.0,14.15,8
2016-05-09,11.0,0,49.0,24.0,24.0,17.0,22.0,342.0,14.15,11
2016-05-10,9.0,0,11.0,49.0,24.0,24.0,17.0,341.0,14.15,12
2016-05-11,25.0,0,9.0,11.0,49.0,24.0,24.0,340.0,14.15,13
2016-05-12,44.0,0,25.0,9.0,11.0,49.0,24.0,339.0,14.15,14
2016-05-13,23.0,0,44.0,25.0,9.0,11.0,49.0,338.0,14.15,15
2016-05-16,21.0,0,23.0,44.0,25.0,9.0,11.0,335.0,14.15,18
2016-05-17,19.0,0,21.0,23.0,44.0,25.0,9.0,334.0,14.15,19
2016-05-18,31.0,0,19.0,21.0,23.0,44.0,25.0,333.0,14.15,20
2016-05-19,31.0,0,31.0,19.0,21.0,23.0,44.0,332.0,14.15,21
2016-05-20,29.0,0,31.0,31.0,19.0,21.0,23.0,331.0,14.15,22
2016-05-23,33.0,0,29.0,31.0,31.0,19.0,21.0,328.0,14.15,25
2016-05-24,24.0,0,33.0,29.0,31.0,31.0,19.0,327.0,14.15,26
2016-05-25,20.0,0,24.0,33.0,29.0,31.0,31.0,326.0,14.15,27
2016-05-27,19.0,0,20.0,24.0,33.0,29.0,31.0,324.0,14.15,29
2016-05-30,16.0,0,19.0,20.0,24.0,33.0,29.0,321.0,14.15,32
2016-05-31,19.0,0,16.0,19.0,20.0,24.0,33.0,320.0,14.15,33
2016-06-01,21.0,0,19.0,16.0,19.0,20.0,24.0,319.0,14.15,34
2016-06-02,26.0,0,21.0,19.0,16.0,19.0,20.0,318.0,14.15,35
2016-06-03,19.0,0,26.0,21.0,19.0,16.0,19.0,317.0,14.15,36
2016-06-06,31.0,0,19.0,26.0,21.0,19.0,16.0,314.0,14.15,39
2016-06-07,24.0,0,31.0,19.0,26.0,21.0,19.0,313.0,14.15,40
2016-06-08,24.0,0,24.0,31.0,19.0,26.0,21.0,312.0,14.15,41
2016-06-09,45.0,0,24.0,24.0,31.0,19.0,26.0,311.0,14.15,0
2016-06-10,23.0,0,45.0,24.0,24.0,31.0,19.0,310.0,14.15,1
2016-06-14,21.0,0,23.0,45.0,24.0,24.0,31.0,306.0,14.15,5
2016-06-15,22.0,0,21.0,23.0,45.0,24.0,24.0,305.0,14.15,6
2016-06-16,19.0,0,22.0,21.0,23.0,45.0,24.0,304.0,14.15,7
2016-06-17,14.0,0,19.0,22.0,21.0,23.0,45.0,303.0,14.15,8
2016-06-20,14.0,0,14.0,19.0,22.0,21.0,23.0,300.0,14.15,11
2016-06-21,46.0,0,14.0,14.0,19.0,22.0,21.0,299.0,14.15,12
2016-06-22,26.0,0,46.0,14.0,14.0,19.0,22.0,298.0,14.15,13
2016-06-23,20.0,0,26.0,46.0,14.0,14.0,19.0,297.0,14.15,14
2016-06-24,24.0,0,20.0,26.0,46.0,14.0,14.0,296.0,14.15,15
2016-06-27,15.0,0,24.0,20.0,26.0,46.0,14.0,293.0,14.15,18
2016-06-28,20.0,0,15.0,24.0,20.0,26.0,46.0,292.0,14.15,19
2016-06-29,25.0,0,20.0,15.0,24.0,20.0,26.0,291.0,14.15,20
2016-06-30,16.0,0,25.0,20.0,15.0,24.0,20.0,290.0,14.15,21
2016-07-01,18.0,0,16.0,25.0,20.0,15.0,24.0,289.0,14.15,22
2016-07-04,41.0,0,18.0,16.0,25.0,20.0,15.0,286.0,14.15,25
2016-07-05,40.0,0,41.0,18.0,16.0,25.0,20.0,285.0,14.15,26
2016-07-06,22.0,0,40.0,41.0,18.0,16.0,25.0,284.0,14.15,27
2016-07-07,51.0,0,22.0,40.0,41.0,18.0,16.0,283.0,14.15,28
2016-07-08,24.0,0,51.0,22.0,40.0,41.0,18.0,282.0,14.15,29
2016-07-11,27.0,0,24.0,51.0,22.0,40.0,41.0,279.0,14.15,32
2016-07-12,37.0,0,27.0,24.0,51.0,22.0,40.0,278.0,14.15,33
2016-07-13,23.0,0,37.0,27.0,24.0,51.0,22.0,277.0,14.15,34
2016-07-14,32.0,0,23.0,37.0,27.0,24.0,51.0,276.0,14.15,35
2016-07-15,32.0,0,32.0,23.0,37.0,27.0,24.0,275.0,14.15,36
2016-07-18,23.0,0,32.0,32.0,23.0,37.0,27.0,272.0,14.15,39
2016-07-19,42.0,0,23.0,32.0,32.0,23.0,37.0,271.0,14.15,40
2016-07-20,27.0,0,42.0,23.0,32.0,32.0,23.0,270.0,14.15,41
2016-07-21,22.0,0,27.0,42.0,23.0,32.0,32.0,269.0,14.15,0
2016-07-22,25.0,0,22.0,27.0,42.0,23.0,32.0,268.0,14.15,1
2016-07-25,18.0,0,25.0,22.0,27.0,42.0,23.0,265.0,14.15,4
2016-07-26,29.0,0,18.0,25.0,22.0,27.0,42.0,264.0,14.15,5
2016-07-27,20.0,0,29.0,18.0,25.0,22.0,27.0,263.0,14.15,6
2016-07-28,22.0,0,20.0,29.0,18.0,25.0,22.0,262.0,14.15,7
2016-07-29,33.0,0,22.0,20.0,29.0,18.0,25.0,261.0,14.15,8
2016-08-01,15.0,0,33.0,22.0,20.0,29.0,18.0,258.0,14.15,11
2016-08-02,18.0,0,15.0,33.0,22.0,20.0,29.0,257.0,14.15,12
2016-08-03,21.0,0,18.0,15.0,33.0,22.0,20.0,256.0,14.15,13
2016-08-04,15.0,0,21.0,18.0,15.0,33.0,22.0,255.0,14.15,14
2016-08-05,22.0,0,15.0,21.0,18.0,15.0,33.0,254.0,14.15,15
2016-08-08,23.0,0,22.0,15.0,21.0,18.0,15.0,251.0,14.15,18
2016-08-09,9.0,0,23.0,22.0,15.0,21.0,18.0,250.0,14.15,19
2016-08-10,26.0,0,9.0,23.0,22.0,15.0,21.0,249.0,14.15,20
2016-08-11,21.0,0,26.0,9.0,23.0,22.0,15.0,248.0,14.15,21
2016-08-12,24.0,0,21.0,26.0,9.0,23.0,22.0,247.0,14.15,22
2016-08-15,12.0,0,24.0,21.0,26.0,9.0,23.0,244.0,14.15,25
2016-08-16,16.0,0,12.0,24.0,21.0,26.0,9.0,243.0,14.15,26
2016-08-17,17.0,0,16.0,12.0,24.0,21.0,26.0,242.0,14.15,27
2016-08-18,21.0,0,17.0,16.0,12.0,24.0,21.0,241.0,14.15,28
2016-08-19,35.0,0,21.0,17.0,16.0,12.0,24.0,240.0,14.15,29
2016-08-22,29.0,0,35.0,21.0,17.0,16.0,12.0,237.0,14.15,32
2016-08-23,17.0,0,29.0,35.0,21.0,17.0,16.0,236.0,14.15,33
2016-08-24,21.0,0,17.0,29.0,35.0,21.0,17.0,235.0,14.15,34
2016-08-25,28.0,0,21.0,17.0,29.0,35.0,21.0,234.0,14.15,35
2016-08-29,13.0,0,28.0,21.0,17.0,29.0,35.0,230.0,14.15,39
2016-08-30,12.0,0,13.0,28.0,21.0,17.0,29.0,229.0,14.15,40
2016-08-31,13.0,0,12.0,13.0,28.0,21.0,17.0,228.0,14.15,41
2016-09-01,29.0,0,13.0,12.0,13.0,28.0,21.0,227.0,14.15,0
2016-09-02,17.0,0,29.0,13.0,12.0,13.0,28.0,226.0,14.15,1
2016-09-05,20.0,0,17.0,29.0,13.0,12.0,13.0,223.0,14.15,4
2016-09-06,26.0,0,20.0,17.0,29.0,13.0,12.0,222.0,14.15,5
2016-09-08,24.0,0,26.0,20.0,17.0,29.0,13.0,220.0,14.15,7
2016-09-09,24.0,0,24.0,26.0,20.0,17.0,29.0,219.0,14.15,8
2016-09-12,13.0,0,24.0,24.0,26.0,20.0,17.0,216.0,14.15,11
2016-09-13,17.0,0,13.0,24.0,24.0,26.0,20.0,215.0,14.15,12
2016-09-14,38.0,0,17.0,13.0,24.0,24.0,26.0,214.0,14.15,13
2016-09-15,26.0,0,38.0,17.0,13.0,24.0,24.0,213.0,14.15,14
2016-09-16,18.0,0,26.0,38.0,17.0,13.0,24.0,212.0,14.15,15
2016-09-19,29.0,0,18.0,26.0,38.0,17.0,13.0,209.0,14.15,18
2016-09-20,18.0,0,29.0,18.0,26.0,38.0,17.0,208.0,14.15,19
2016-09-21,19.0,0,18.0,29.0,18.0,26.0,38.0,207.0,14.15,20
2016-09-22,36.0,0,19.0,18.0,29.0,18.0,26.0,206.0,14.15,21
2016-09-23,28.0,0,36.0,19.0,18.0,29.0,18.0,205.0,14.15,22
2016-09-25,8.0,0,28.0,36.0,19.0,18.0,29.0,203.0,14.15,24
2016-09-26,10.0,0,8.0,28.0,36.0,19.0,18.0,202.0,14.15,25
2016-09-27,17.0,0,10.0,8.0,28.0,36.0,19.0,201.0,14.15,26
2016-09-28,12.0,0,17.0,10.0,8.0,28.0,36.0,200.0,14.15,27
2016-09-29,15.0,0,12.0,17.0,10.0,8.0,28.0,199.0,14.15,28
2016-09-30,32.0,0,15.0,12.0,17.0,10.0,8.0,198.0,14.15,29
2016-10-03,9.0,0,32.0,15.0,12.0,17.0,10.0,195.0,14.15,32
2016-10-04,22.0,0,9.0,32.0,15.0,12.0,17.0,194.0,14.15,33
2016-10-05,19.0,0,22.0,9.0,32.0,15.0,12.0,193.0,14.15,34
2016-10-06,28.0,0,19.0,22.0,9.0,32.0,15.0,192.0,14.15,35
2016-10-07,26.0,0,28.0,19.0,22.0,9.0,32.0,191.0,14.15,36
2016-10-10,29.0,0,26.0,28.0,19.0,22.0,9.0,188.0,14.15,39
2016-10-11,13.0,0,29.0,26.0,28.0,19.0,22.0,187.0,14.15,40
2016-10-12,6.0,0,13.0,29.0,26.0,28.0,19.0,186.0,14.15,41
2016-10-13,21.0,0,6.0,13.0,29.0,26.0,28.0,185.0,14.15,42
2016-10-14,19.0,0,21.0,6.0,13.0,29.0,26.0,184.0,14.15,43
2016-10-17,15.0,0,19.0,21.0,6.0,13.0,29.0,181.0,14.15,46
2016-10-18,10.0,0,15.0,19.0,21.0,6.0,13.0,180.0,14.15,47
2016-10-19,16.0,0,10.0,15.0,19.0,21.0,6.0,179.0,14.15,48
2016-10-20,11.0,0,16.0,10.0,15.0,19.0,21.0,178.0,13.9,0
2016-10-21,21.0,0,11.0,16.0,10.0,15.0,19.0,177.0,13.9,1
2016-10-24,16.0,0,21.0,11.0,16.0,10.0,15.0,174.0,13.9,4
2016-10-25,5.0,0,16.0,21.0,11.0,16.0,10.0,173.0,13.9,5
2016-10-26,29.0,0,5.0,16.0,21.0,11.0,16.0,172.0,13.9,6
2016-10-27,20.0,0,29.0,5.0,16.0,21.0,11.0,171.0,13.9,7
2016-10-28,20.0,0,20.0,29.0,5.0,16.0,21.0,170.0,13.9,8
2016-10-31,19.0,0,20.0,20.0,29.0,5.0,16.0,167.0,13.9,11
2016-11-01,12.0,0,19.0,20.0,20.0,29.0,5.0,166.0,13.9,12
2016-11-03,24.0,0,12.0,19.0,20.0,20.0,29.0,164.0,13.9,14
2016-11-04,18.0,0,24.0,12.0,19.0,20.0,20.0,163.0,13.9,15
2016-11-07,19.0,0,18.0,24.0,12.0,19.0,20.0,160.0,13.9,18
2016-11-08,12.0,0,19.0,18.0,24.0,12.0,19.0,159.0,13.9,19
2016-11-09,30.0,0,12.0,19.0,18.0,24.0,12.0,158.0,13.9,20
2016-11-10,25.0,0,30.0,12.0,19.0,18.0,24.0,157.0,13.9,21
2016-11-11,20.0,0,25.0,30.0,12.0,19.0,18.0,156.0,13.9,22
2016-11-14,25.0,0,20.0,25.0,30.0,12.0,19.0,153.0,13.9,25
2016-11-16,12.0,0,25.0,20.0,25.0,30.0,12.0,151.0,13.9,27
2016-11-17,12.0,0,12.0,25.0,20.0,25.0,30.0,150.0,13.9,28
2016-11-18,30.0,0,12.0,12.0,25.0,20.0,25.0,149.0,13.9,29
2016-11-21,16.0,0,30.0,12.0,12.0,25.0,20.0,146.0,13.9,32
2016-11-22,16.0,0,16.0,30.0,12.0,12.0,25.0,145.0,13.9,33
2016-11-23,7.0,0,16.0,16.0,30.0,12.0,12.0,144.0,13.9,34
2016-11-24,21.0,0,7.0,16.0,16.0,30.0,12.0,143.0,13.9,35
2016-11-25,26.0,0,21.0,7.0,16.0,16.0,30.0,142.0,13.9,36
2016-11-28,17.0,0,26.0,21.0,7.0,16.0,16.0,139.0,13.9,39
2016-11-29,10.0,0,17.0,26.0,21.0,7.0,16.0,138.0,13.9,40
2016-11-30,9.0,0,10.0,17.0,26.0,21.0,7.0,137.0,13.9,41
2016-12-01,9.0,0,9.0,10.0,17.0,26.0,21.0,136.0,13.65,0
2016-12-02,17.0,0,9.0,9.0,10.0,17.0,26.0,135.0,13.65,1
2016-12-05,21.0,0,17.0,9.0,9.0,10.0,17.0,132.0,13.65,4
2016-12-06,22.0,0,21.0,17.0,9.0,9.0,10.0,131.0,13.65,5
2016-12-07,19.0,0,22.0,21.0,17.0,9.0,9.0,130.0,13.65,6
2016-12-08,25.0,0,19.0,22.0,21.0,17.0,9.0,129.0,13.65,7
2016-12-09,15.0,0,25.0,19.0,22.0,21.0,17.0,128.0,13.65,8
2016-12-12,22.0,0,15.0,25.0,19.0,22.0,21.0,125.0,13.65,11
2016-12-13,12.0,0,22.0,15.0,25.0,19.0,22.0,124.0,13.65,12
2016-12-14,22.0,0,12.0,22.0,15.0,25.0,19.0,123.0,13.65,13
2016-12-15,18.0,0,22.0,12.0,22.0,15.0,25.0,122.0,13.65,14
2016-12-16,20.0,0,18.0,22.0,12.0,22.0,15.0,121.0,13.65,15
2016-12-19,28.0,0,20.0,18.0,22.0,12.0,22.0,118.0,13.65,18
2016-12-20,35.0,0,28.0,20.0,18.0,22.0,12.0,117.0,13.65,19
2016-12-21,41.0,0,35.0,28.0,20.0,18.0,22.0,116.0,13.65,20
2017-01-19,10.0,0,41.0,35.0,28.0,20.0,18.0,87.0,12.9,7
2017-01-20,33.0,0,10.0,41.0,35.0,28.0,20.0,86.0,12.9,8
2017-01-23,9.0,0,33.0,10.0,41.0,35.0,28.0,83.0,12.9,11
2017-01-24,14.0,0,9.0,33.0,10.0,41.0,35.0,82.0,12.9,12
2017-01-25,20.0,0,14.0,9.0,33.0,10.0,41.0,81.0,12.9,13
2017-01-26,20.0,0,20.0,14.0,9.0,33.0,10.0,80.0,12.9,14
2017-01-27,10.0,0,20.0,20.0,14.0,9.0,33.0,79.0,12.9,15
2017-01-30,17.0,0,10.0,20.0,20.0,14.0,9.0,76.0,12.9,18
2017-01-31,14.0,0,17.0,10.0,20.0,20.0,14.0,75.0,12.9,19
2017-02-01,14.0,0,14.0,17.0,10.0,20.0,20.0,74.0,12.9,20
2017-02-02,9.0,0,14.0,14.0,17.0,10.0,20.0,73.0,12.9,21
2017-02-03,18.0,0,9.0,14.0,14.0,17.0,10.0,72.0,12.9,22
2017-02-06,14.0,0,18.0,9.0,14.0,14.0,17.0,69.0,12.9,25
2017-02-07,11.0,0,14.0,18.0,9.0,14.0,14.0,68.0,12.9,26
2017-02-08,13.0,0,11.0,14.0,18.0,9.0,14.0,67.0,12.9,27
2017-02-09,22.0,0,13.0,11.0,14.0,18.0,9.0,66.0,12.9,28
2017-02-10,13.0,0,22.0,13.0,11.0,14.0,18.0,65.0,12.9,29
2017-02-13,11.0,0,13.0,22.0,13.0,11.0,14.0,62.0,12.9,32
2017-02-14,13.0,0,11.0,13.0,22.0,13.0,11.0,61.0,12.9,33
